1,2
173652,1615.5
221475,1835
213819,2000.333333
278705,2829.666667
75363,2304.5
92199,1330.666667
117564,1888.666667
25276,1177
593358,2780
136011,1627.166667
98298,1579.833333
107689,1601.166667
203746,1532.333333
254411,1342.333333
98992,1221.666667
62004,1200.666667
113009,1929.166667
129740,2050
143370,1721.833333
170465,1609
32080,990.5
231928,2337.666667
165133,738.5
26287,726.1666667
162867,2046.833333
